Title,Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,12,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.80,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,13,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,1,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.15,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,18,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,6,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,8,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,15,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.65,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.70,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,9,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.85,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,9,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,13,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.10,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,2,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,10,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.25,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,5,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,3,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.50,3,4
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,10,0.90,0.55,0,0
