Title,Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
"Situation 1",50,10,30,0.05,0.00,3235,15
"Situation 1",50,10,30,0.05,0.01,3146,16
"Situation 1",50,10,30,0.05,0.02,2761,15
"Situation 1",50,10,30,0.05,0.03,3191,16
"Situation 1",50,10,30,0.05,0.04,3180,15
"Situation 1",50,10,30,0.05,0.05,3685,16
"Situation 1",50,10,30,0.05,0.06,2889,16
"Situation 1",50,10,30,0.05,0.07,2679,16
"Situation 1",50,10,30,0.05,0.08,3793,16
"Situation 1",50,10,30,0.05,0.09,3133,15
"Situation 1",50,10,30,0.05,0.10,4521,16
"Situation 1",50,10,30,0.10,0.00,3103,15
"Situation 1",50,10,30,0.10,0.02,3203,16
"Situation 1",50,10,30,0.10,0.04,3418,16
"Situation 1",50,10,30,0.10,0.06,2978,15
"Situation 1",50,10,30,0.10,0.08,3080,16
"Situation 1",50,10,30,0.10,0.10,3284,15
"Situation 1",50,10,30,0.10,0.12,3777,15
"Situation 1",50,10,30,0.10,0.14,3073,16
"Situation 1",50,10,30,0.10,0.16,3081,15
"Situation 1",50,10,30,0.10,0.18,2910,16
"Situation 1",50,10,30,0.10,0.20,3915,16
"Situation 1",50,10,30,0.10,0.22,4457,15
"Situation 1",50,10,30,0.10,0.24,2941,15
"Situation 1",50,10,30,0.10,0.26,3011,15
"Situation 1",50,10,30,0.10,0.28,3041,16
"Situation 1",50,10,30,0.10,0.30,2930,17
"Situation 1",50,10,30,0.10,0.32,3740,15
"Situation 1",50,10,30,0.10,0.34,3087,16
"Situation 1",50,10,30,0.10,0.36,3104,16
"Situation 1",50,10,30,0.10,0.38,3262,15
"Situation 1",50,10,30,0.10,0.40,3169,16
"Situation 1",50,10,30,0.10,0.42,3121,16
"Situation 1",50,10,30,0.10,0.44,2976,16
"Situation 1",50,10,30,0.10,0.46,3096,18
"Situation 1",50,10,30,0.10,0.48,2849,17
"Situation 1",50,10,30,0.10,0.50,3288,15
"Situation 1",50,10,30,0.10,0.52,2571,16
"Situation 1",50,10,30,0.10,0.54,3147,16
"Situation 1",50,10,30,0.10,0.56,2795,17
"Situation 1",50,10,30,0.10,0.58,2800,17
"Situation 1",50,10,30,0.10,0.60,3040,16
"Situation 1",50,10,30,0.10,0.62,2619,15
"Situation 1",50,10,30,0.10,0.64,2388,17
"Situation 1",50,10,30,0.10,0.66,2965,15
"Situation 1",50,10,30,0.10,0.68,2876,17
"Situation 1",50,10,30,0.10,0.70,2698,16
"Situation 1",50,10,30,0.10,0.72,3193,16
"Situation 1",50,10,30,0.10,0.74,3039,15
"Situation 1",50,10,30,0.10,0.76,2694,20
"Situation 1",50,10,30,0.10,0.78,3104,19
"Situation 1",50,10,30,0.10,0.80,3058,16
"Situation 1",50,10,30,0.10,0.82,2669,15
"Situation 1",50,10,30,0.10,0.84,2892,22
"Situation 1",50,10,30,0.10,0.86,2692,27
"Situation 1",50,10,30,0.10,0.88,3002,17
"Situation 1",50,10,30,0.10,0.90,2655,35
"Situation 1",50,10,30,0.10,0.92,2810,33
"Situation 1",50,10,30,0.10,0.94,2736,50
"Situation 1",50,10,30,0.10,0.96,2809,17
"Situation 1",50,10,30,0.10,0.98,2486,35
"Situation 1",50,10,30,0.10,0.00,3115,16
"Situation 1",50,10,30,0.10,0.01,2692,16
"Situation 1",50,10,30,0.10,0.02,2943,16
"Situation 1",50,10,30,0.10,0.03,3349,16
"Situation 1",50,10,30,0.10,0.04,2898,15
"Situation 1",50,10,30,0.10,0.05,3166,15
"Situation 1",50,10,30,0.10,0.06,3057,15
"Situation 1",50,10,30,0.10,0.07,2619,15
"Situation 1",50,10,30,0.10,0.08,3086,16
"Situation 1",50,10,30,0.10,0.09,3209,16
"Situation 1",50,10,30,0.10,0.10,3320,15
"Situation 1",50,10,30,0.15,0.00,4038,16
"Situation 1",50,10,30,0.15,0.02,3117,15
"Situation 1",50,10,30,0.15,0.04,3462,16
"Situation 1",50,10,30,0.15,0.06,3287,15
"Situation 1",50,10,30,0.15,0.08,3796,16
"Situation 1",50,10,30,0.15,0.10,3222,16
"Situation 1",50,10,30,0.15,0.12,4291,15
"Situation 1",50,10,30,0.15,0.14,2807,16
"Situation 1",50,10,30,0.15,0.16,3555,16
"Situation 1",50,10,30,0.15,0.18,4366,16
"Situation 1",50,10,30,0.15,0.20,2804,15
"Situation 1",50,10,30,0.15,0.22,2705,16
"Situation 1",50,10,30,0.15,0.24,3073,15
"Situation 1",50,10,30,0.15,0.26,2760,16
"Situation 1",50,10,30,0.15,0.28,2959,16
"Situation 1",50,10,30,0.15,0.30,3421,17
"Situation 1",50,10,30,0.15,0.32,4601,15
"Situation 1",50,10,30,0.15,0.34,3160,16
"Situation 1",50,10,30,0.15,0.36,2818,16
"Situation 1",50,10,30,0.15,0.38,2930,16
"Situation 1",50,10,30,0.15,0.40,2881,16
"Situation 1",50,10,30,0.15,0.42,2713,16
"Situation 1",50,10,30,0.15,0.44,3077,16
"Situation 1",50,10,30,0.15,0.46,2559,16
"Situation 1",50,10,30,0.15,0.48,3467,15
"Situation 1",50,10,30,0.15,0.50,2967,17
"Situation 1",50,10,30,0.15,0.52,3007,15
"Situation 1",50,10,30,0.15,0.54,4228,17
"Situation 1",50,10,30,0.15,0.56,3492,15
"Situation 1",50,10,30,0.15,0.58,4130,16
"Situation 1",50,10,30,0.15,0.60,2906,17
"Situation 1",50,10,30,0.15,0.62,2976,19
"Situation 1",50,10,30,0.15,0.64,3175,16
"Situation 1",50,10,30,0.15,0.66,2896,17
"Situation 1",50,10,30,0.15,0.68,2978,17
"Situation 1",50,10,30,0.15,0.70,2643,18
"Situation 1",50,10,30,0.15,0.72,2641,19
"Situation 1",50,10,30,0.15,0.74,2769,16
"Situation 1",50,10,30,0.15,0.76,3143,15
"Situation 1",50,10,30,0.15,0.78,2551,18
"Situation 1",50,10,30,0.15,0.80,2780,17
"Situation 1",50,10,30,0.15,0.82,3006,18
"Situation 1",50,10,30,0.15,0.84,2966,17
"Situation 1",50,10,30,0.15,0.86,2710,22
"Situation 1",50,10,30,0.15,0.88,2873,16
"Situation 1",50,10,30,0.15,0.90,3087,16
"Situation 1",50,10,30,0.15,0.92,2607,18
"Situation 1",50,10,30,0.15,0.94,2745,35
"Situation 1",50,10,30,0.15,0.96,2262,82
"Situation 1",50,10,30,0.15,0.98,2849,20
"Situation 1",50,10,30,0.15,0.00,3346,17
"Situation 1",50,10,30,0.15,0.01,3067,16
"Situation 1",50,10,30,0.15,0.02,2909,15
"Situation 1",50,10,30,0.15,0.03,2912,16
"Situation 1",50,10,30,0.15,0.04,4153,16
"Situation 1",50,10,30,0.15,0.05,3320,15
"Situation 1",50,10,30,0.15,0.06,3855,16
"Situation 1",50,10,30,0.15,0.07,4574,16
"Situation 1",50,10,30,0.15,0.08,3604,16
"Situation 1",50,10,30,0.15,0.09,3792,15
"Situation 1",50,10,30,0.15,0.10,3000,16
"Situation 1",50,10,30,0.20,0.00,2971,16
"Situation 1",50,10,30,0.20,0.02,3153,16
"Situation 1",50,10,30,0.20,0.04,3086,16
"Situation 1",50,10,30,0.20,0.06,3223,15
"Situation 1",50,10,30,0.20,0.08,2863,17
"Situation 1",50,10,30,0.20,0.10,3461,17
"Situation 1",50,10,30,0.20,0.12,3075,16
"Situation 1",50,10,30,0.20,0.14,4286,15
"Situation 1",50,10,30,0.20,0.16,2909,16
"Situation 1",50,10,30,0.20,0.18,2987,15
"Situation 1",50,10,30,0.20,0.20,2856,16
"Situation 1",50,10,30,0.20,0.22,2852,16
"Situation 1",50,10,30,0.20,0.24,3242,15
"Situation 1",50,10,30,0.20,0.26,3115,16
"Situation 1",50,10,30,0.20,0.28,2965,16
"Situation 1",50,10,30,0.20,0.30,3443,15
"Situation 1",50,10,30,0.20,0.32,3011,16
"Situation 1",50,10,30,0.20,0.34,4005,15
"Situation 1",50,10,30,0.20,0.36,3157,16
"Situation 1",50,10,30,0.20,0.38,2961,17
"Situation 1",50,10,30,0.20,0.40,4209,15
"Situation 1",50,10,30,0.20,0.42,2876,17
"Situation 1",50,10,30,0.20,0.44,2737,16
"Situation 1",50,10,30,0.20,0.46,2925,15
"Situation 1",50,10,30,0.20,0.48,3626,17
"Situation 1",50,10,30,0.20,0.50,2673,16
"Situation 1",50,10,30,0.20,0.52,2997,15
"Situation 1",50,10,30,0.20,0.54,3849,16
"Situation 1",50,10,30,0.20,0.56,3345,16
"Situation 1",50,10,30,0.20,0.58,2595,15
"Situation 1",50,10,30,0.20,0.60,2690,20
"Situation 1",50,10,30,0.20,0.62,3144,16
"Situation 1",50,10,30,0.20,0.64,2873,17
"Situation 1",50,10,30,0.20,0.66,2968,17
"Situation 1",50,10,30,0.20,0.68,3479,15
"Situation 1",50,10,30,0.20,0.70,2977,16
"Situation 1",50,10,30,0.20,0.72,3506,14
"Situation 1",50,10,30,0.20,0.74,3145,15
"Situation 1",50,10,30,0.20,0.76,3194,16
"Situation 1",50,10,30,0.20,0.78,2863,15
"Situation 1",50,10,30,0.20,0.80,2810,22
"Situation 1",50,10,30,0.20,0.82,2700,17
"Situation 1",50,10,30,0.20,0.84,2984,16
"Situation 1",50,10,30,0.20,0.86,2774,19
"Situation 1",50,10,30,0.20,0.88,3313,15
"Situation 1",50,10,30,0.20,0.90,2723,20
"Situation 1",50,10,30,0.20,0.92,2801,27
"Situation 1",50,10,30,0.20,0.94,2854,19
"Situation 1",50,10,30,0.20,0.96,2683,79
"Situation 1",50,10,30,0.20,0.98,2661,45
"Situation 1",50,10,30,0.20,0.00,2945,16
"Situation 1",50,10,30,0.20,0.01,2604,16
"Situation 1",50,10,30,0.20,0.02,2858,15
"Situation 1",50,10,30,0.20,0.03,2727,16
"Situation 1",50,10,30,0.20,0.04,3076,15
"Situation 1",50,10,30,0.20,0.05,2980,16
"Situation 1",50,10,30,0.20,0.06,2996,16
"Situation 1",50,10,30,0.20,0.07,2892,16
"Situation 1",50,10,30,0.20,0.08,2707,16
"Situation 1",50,10,30,0.20,0.09,3732,16
"Situation 1",50,10,30,0.20,0.10,3024,16
"Situation 1",50,10,30,0.25,0.00,3252,15
"Situation 1",50,10,30,0.25,0.02,3872,16
"Situation 1",50,10,30,0.25,0.04,4563,16
"Situation 1",50,10,30,0.25,0.06,2806,16
"Situation 1",50,10,30,0.25,0.08,3028,17
"Situation 1",50,10,30,0.25,0.10,3090,15
"Situation 1",50,10,30,0.25,0.12,3412,16
"Situation 1",50,10,30,0.25,0.14,2876,15
"Situation 1",50,10,30,0.25,0.16,3198,16
"Situation 1",50,10,30,0.25,0.18,3325,16
"Situation 1",50,10,30,0.25,0.20,3048,15
"Situation 1",50,10,30,0.25,0.22,3077,16
"Situation 1",50,10,30,0.25,0.24,3325,16
"Situation 1",50,10,30,0.25,0.26,2846,17
"Situation 1",50,10,30,0.25,0.28,3893,16
"Situation 1",50,10,30,0.25,0.30,2943,15
"Situation 1",50,10,30,0.25,0.32,2987,16
"Situation 1",50,10,30,0.25,0.34,2847,16
"Situation 1",50,10,30,0.25,0.36,3304,16
"Situation 1",50,10,30,0.25,0.38,4412,15
"Situation 1",50,10,30,0.25,0.40,2690,16
"Situation 1",50,10,30,0.25,0.42,3107,15
"Situation 1",50,10,30,0.25,0.44,2951,15
"Situation 1",50,10,30,0.25,0.46,3594,16
"Situation 1",50,10,30,0.25,0.48,3975,17
"Situation 1",50,10,30,0.25,0.50,2976,15
"Situation 1",50,10,30,0.25,0.52,2950,18
"Situation 1",50,10,30,0.25,0.54,2954,16
"Situation 1",50,10,30,0.25,0.56,2677,15
"Situation 1",50,10,30,0.25,0.58,2816,15
"Situation 1",50,10,30,0.25,0.60,3052,15
"Situation 1",50,10,30,0.25,0.62,3041,17
"Situation 1",50,10,30,0.25,0.64,3320,18
"Situation 1",50,10,30,0.25,0.66,3227,15
"Situation 1",50,10,30,0.25,0.68,2721,18
"Situation 1",50,10,30,0.25,0.70,3090,17
"Situation 1",50,10,30,0.25,0.72,2624,15
"Situation 1",50,10,30,0.25,0.74,3095,24
"Situation 1",50,10,30,0.25,0.76,2766,15
"Situation 1",50,10,30,0.25,0.78,2542,20
"Situation 1",50,10,30,0.25,0.80,2829,17
"Situation 1",50,10,30,0.25,0.82,2962,17
"Situation 1",50,10,30,0.25,0.84,2675,22
"Situation 1",50,10,30,0.25,0.86,2756,25
"Situation 1",50,10,30,0.25,0.88,2722,18
"Situation 1",50,10,30,0.25,0.90,2755,40
"Situation 1",50,10,30,0.25,0.92,2826,17
"Situation 1",50,10,30,0.25,0.94,2741,26
"Situation 1",50,10,30,0.25,0.96,2805,76
"Situation 1",50,10,30,0.25,0.98,2687,52
"Situation 1",50,10,30,0.25,0.00,2814,15
"Situation 1",50,10,30,0.25,0.01,2832,16
"Situation 1",50,10,30,0.25,0.02,3320,15
"Situation 1",50,10,30,0.25,0.03,2717,17
"Situation 1",50,10,30,0.25,0.04,2877,15
"Situation 1",50,10,30,0.25,0.05,4505,15
"Situation 1",50,10,30,0.25,0.06,3301,17
"Situation 1",50,10,30,0.25,0.07,3573,15
"Situation 1",50,10,30,0.25,0.08,3035,16
"Situation 1",50,10,30,0.25,0.09,3259,15
"Situation 1",50,10,30,0.25,0.10,3684,16
"Situation 1",50,10,30,0.30,0.00,3337,16
"Situation 1",50,10,30,0.30,0.02,3364,15
"Situation 1",50,10,30,0.30,0.04,2812,15
"Situation 1",50,10,30,0.30,0.06,2985,16
"Situation 1",50,10,30,0.30,0.08,2902,16
"Situation 1",50,10,30,0.30,0.10,3090,15
"Situation 1",50,10,30,0.30,0.12,2871,15
"Situation 1",50,10,30,0.30,0.14,2722,16
"Situation 1",50,10,30,0.30,0.16,3499,15
"Situation 1",50,10,30,0.30,0.18,2889,15
"Situation 1",50,10,30,0.30,0.20,2820,16
"Situation 1",50,10,30,0.30,0.22,3387,15
"Situation 1",50,10,30,0.30,0.24,3262,15
"Situation 1",50,10,30,0.30,0.26,3124,16
"Situation 1",50,10,30,0.30,0.28,3874,16
"Situation 1",50,10,30,0.30,0.30,3666,16
"Situation 1",50,10,30,0.30,0.32,3097,17
"Situation 1",50,10,30,0.30,0.34,3585,16
"Situation 1",50,10,30,0.30,0.36,3049,16
"Situation 1",50,10,30,0.30,0.38,2813,15
"Situation 1",50,10,30,0.30,0.40,2967,16
"Situation 1",50,10,30,0.30,0.42,2911,16
"Situation 1",50,10,30,0.30,0.44,3399,15
"Situation 1",50,10,30,0.30,0.46,3036,17
"Situation 1",50,10,30,0.30,0.48,3929,15
"Situation 1",50,10,30,0.30,0.50,3066,15
"Situation 1",50,10,30,0.30,0.52,3116,16
"Situation 1",50,10,30,0.30,0.54,3048,16
"Situation 1",50,10,30,0.30,0.56,2823,15
"Situation 1",50,10,30,0.30,0.58,3340,16
"Situation 1",50,10,30,0.30,0.60,2912,17
"Situation 1",50,10,30,0.30,0.62,3024,15
"Situation 1",50,10,30,0.30,0.64,3149,17
"Situation 1",50,10,30,0.30,0.66,2928,16
"Situation 1",50,10,30,0.30,0.68,3401,15
"Situation 1",50,10,30,0.30,0.70,3120,16
"Situation 1",50,10,30,0.30,0.72,3100,16
"Situation 1",50,10,30,0.30,0.74,2790,15
"Situation 1",50,10,30,0.30,0.76,2544,18
"Situation 1",50,10,30,0.30,0.78,3211,16
"Situation 1",50,10,30,0.30,0.80,2971,21
"Situation 1",50,10,30,0.30,0.82,2762,20
"Situation 1",50,10,30,0.30,0.84,2928,15
"Situation 1",50,10,30,0.30,0.86,2533,18
"Situation 1",50,10,30,0.30,0.88,3157,20
"Situation 1",50,10,30,0.30,0.90,2863,26
"Situation 1",50,10,30,0.30,0.92,2541,28
"Situation 1",50,10,30,0.30,0.94,3011,28
"Situation 1",50,10,30,0.30,0.96,3069,45
"Situation 1",50,10,30,0.30,0.98,2697,92
"Situation 1",50,10,30,0.30,0.00,3213,16
"Situation 1",50,10,30,0.30,0.01,2773,16
"Situation 1",50,10,30,0.30,0.02,3068,15
"Situation 1",50,10,30,0.30,0.03,3613,16
"Situation 1",50,10,30,0.30,0.04,2993,16
"Situation 1",50,10,30,0.30,0.05,3421,15
"Situation 1",50,10,30,0.30,0.06,3237,16
"Situation 1",50,10,30,0.30,0.07,4385,16
"Situation 1",50,10,30,0.30,0.08,2857,16
"Situation 1",50,10,30,0.30,0.09,3019,15
"Situation 1",50,10,30,0.30,0.10,3087,16
"Situation 1",50,10,30,0.35,0.00,4297,16
"Situation 1",50,10,30,0.35,0.02,2420,15
"Situation 1",50,10,30,0.35,0.04,4700,16
"Situation 1",50,10,30,0.35,0.06,3900,15
"Situation 1",50,10,30,0.35,0.08,3608,16
"Situation 1",50,10,30,0.35,0.10,4120,15
"Situation 1",50,10,30,0.35,0.12,3565,15
"Situation 1",50,10,30,0.35,0.14,2878,16
"Situation 1",50,10,30,0.35,0.16,2635,15
"Situation 1",50,10,30,0.35,0.18,2891,16
"Situation 1",50,10,30,0.35,0.20,2466,15
"Situation 1",50,10,30,0.35,0.22,3367,17
"Situation 1",50,10,30,0.35,0.24,3548,16
"Situation 1",50,10,30,0.35,0.26,3622,15
"Situation 1",50,10,30,0.35,0.28,3367,15
"Situation 1",50,10,30,0.35,0.30,3539,16
"Situation 1",50,10,30,0.35,0.32,2891,16
"Situation 1",50,10,30,0.35,0.34,3648,15
"Situation 1",50,10,30,0.35,0.36,2532,15
"Situation 1",50,10,30,0.35,0.38,3078,16
"Situation 1",50,10,30,0.35,0.40,2817,16
"Situation 1",50,10,30,0.35,0.42,2839,16
"Situation 1",50,10,30,0.35,0.44,2946,16
"Situation 1",50,10,30,0.35,0.46,2992,15
"Situation 1",50,10,30,0.35,0.48,3347,15
"Situation 1",50,10,30,0.35,0.50,3150,15
"Situation 1",50,10,30,0.35,0.52,3877,16
"Situation 1",50,10,30,0.35,0.54,3451,16
"Situation 1",50,10,30,0.35,0.56,2715,16
"Situation 1",50,10,30,0.35,0.58,2830,17
"Situation 1",50,10,30,0.35,0.60,3491,15
"Situation 1",50,10,30,0.35,0.62,2807,16
"Situation 1",50,10,30,0.35,0.64,2744,23
"Situation 1",50,10,30,0.35,0.66,2883,16
"Situation 1",50,10,30,0.35,0.68,2474,18
"Situation 1",50,10,30,0.35,0.70,3005,18
"Situation 1",50,10,30,0.35,0.72,2906,15
"Situation 1",50,10,30,0.35,0.74,2897,15
"Situation 1",50,10,30,0.35,0.76,3095,15
"Situation 1",50,10,30,0.35,0.78,3489,16
"Situation 1",50,10,30,0.35,0.80,2700,15
"Situation 1",50,10,30,0.35,0.82,2460,16
"Situation 1",50,10,30,0.35,0.84,2793,18
"Situation 1",50,10,30,0.35,0.86,2624,28
"Situation 1",50,10,30,0.35,0.88,3026,18
"Situation 1",50,10,30,0.35,0.90,2827,27
"Situation 1",50,10,30,0.35,0.92,2708,17
"Situation 1",50,10,30,0.35,0.94,2846,25
"Situation 1",50,10,30,0.35,0.96,2825,27
"Situation 1",50,10,30,0.35,0.98,2400,24
"Situation 1",50,10,30,0.35,0.00,2579,17
"Situation 1",50,10,30,0.35,0.01,3046,16
"Situation 1",50,10,30,0.35,0.02,2831,16
"Situation 1",50,10,30,0.35,0.03,2878,15
"Situation 1",50,10,30,0.35,0.04,3773,16
"Situation 1",50,10,30,0.35,0.05,2863,16
"Situation 1",50,10,30,0.35,0.06,2890,16
"Situation 1",50,10,30,0.35,0.07,2838,16
"Situation 1",50,10,30,0.35,0.08,4060,16
"Situation 1",50,10,30,0.35,0.09,2959,16
"Situation 1",50,10,30,0.35,0.10,3214,16
"Situation 1",50,10,30,0.40,0.00,3378,16
"Situation 1",50,10,30,0.40,0.02,3536,15
"Situation 1",50,10,30,0.40,0.04,2918,16
"Situation 1",50,10,30,0.40,0.06,2664,16
"Situation 1",50,10,30,0.40,0.08,3032,15
"Situation 1",50,10,30,0.40,0.10,2760,16
"Situation 1",50,10,30,0.40,0.12,2869,15
"Situation 1",50,10,30,0.40,0.14,2932,16
"Situation 1",50,10,30,0.40,0.16,3327,15
"Situation 1",50,10,30,0.40,0.18,2495,16
"Situation 1",50,10,30,0.40,0.20,3243,15
"Situation 1",50,10,30,0.40,0.22,3163,16
"Situation 1",50,10,30,0.40,0.24,3052,16
"Situation 1",50,10,30,0.40,0.26,3585,15
"Situation 1",50,10,30,0.40,0.28,2970,16
"Situation 1",50,10,30,0.40,0.30,3048,15
"Situation 1",50,10,30,0.40,0.32,3363,16
"Situation 1",50,10,30,0.40,0.34,2806,15
"Situation 1",50,10,30,0.40,0.36,2900,17
"Situation 1",50,10,30,0.40,0.38,3182,15
"Situation 1",50,10,30,0.40,0.40,2843,16
"Situation 1",50,10,30,0.40,0.42,3012,16
"Situation 1",50,10,30,0.40,0.44,3302,15
"Situation 1",50,10,30,0.40,0.46,3324,16
"Situation 1",50,10,30,0.40,0.48,2938,16
"Situation 1",50,10,30,0.40,0.50,3364,16
"Situation 1",50,10,30,0.40,0.52,3019,15
"Situation 1",50,10,30,0.40,0.54,2722,18
"Situation 1",50,10,30,0.40,0.56,3189,15
"Situation 1",50,10,30,0.40,0.58,3056,16
"Situation 1",50,10,30,0.40,0.60,3408,16
"Situation 1",50,10,30,0.40,0.62,2876,16
"Situation 1",50,10,30,0.40,0.64,2680,17
"Situation 1",50,10,30,0.40,0.66,2820,16
"Situation 1",50,10,30,0.40,0.68,2849,17
"Situation 1",50,10,30,0.40,0.70,3132,15
"Situation 1",50,10,30,0.40,0.72,2582,17
"Situation 1",50,10,30,0.40,0.74,2468,16
"Situation 1",50,10,30,0.40,0.76,2783,16
"Situation 1",50,10,30,0.40,0.78,2970,22
"Situation 1",50,10,30,0.40,0.80,2705,16
"Situation 1",50,10,30,0.40,0.82,4549,15
"Situation 1",50,10,30,0.40,0.84,3232,17
"Situation 1",50,10,30,0.40,0.86,2504,18
"Situation 1",50,10,30,0.40,0.88,2800,40
"Situation 1",50,10,30,0.40,0.90,2791,19
"Situation 1",50,10,30,0.40,0.92,2649,37
