Title,Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.60,6,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.65,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.70,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.70,2,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.80,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.00,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.00,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.00,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.05,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.10,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.10,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.15,6,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.35,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.45,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.45,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.60,11,5
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.65,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.70,7,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.75,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.75,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.80,6,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.80,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.05,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.00,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.00,5,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.05,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.10,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.10,6,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.15,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.20,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.25,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.25,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.35,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.35,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.40,5,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.45,7,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.45,0,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.50,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.55,3,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.55,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.55,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.60,5,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.60,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.60,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.60,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.65,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.65,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.65,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.70,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.70,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.75,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.75,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.80,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.80,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.85,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.85,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.90,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.90,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.95,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.95,16,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.10,0.95,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.00,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.00,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.05,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.05,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.10,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.10,0,3
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.10,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.15,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.15,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.20,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.20,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.25,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.25,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.25,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.30,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.30,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.35,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.35,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.40,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.40,8,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.40,0,1
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.40,6,4
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.45,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.45,0,2
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.45,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.50,0,0
"Few Vessels, Some Cranes, Good Generations",10,10,50,0.15,0.55,0,1
